order_id,customer_id,order_date,city,gender,acquisition_channel,device,payment_method,shipping_method,shipping_fee,tax_rate,order_status,product_id,product_category,product_brand,unit_price,quantity,discount_amount,coupon_code,line_subtotal,line_net,order_items,order_gross,order_discount,order_net_before_tax_ship,order_tax,order_total
O0000531,C00097,2024-03-11,Port Said,Female,Organic,Android,Card,Standard,25,0.131,Returned,P00087,Home,Brand_FAS_2,589.93,2,0.0,,1179.86,1179.86,3,5568.14,0.0,5568.14,729.43,6322.57
O0002254,C00907,2024-10-15,,Male,Social,Android,Card,Standard,25,0.109,Delivered,P00167,Fashion,Brand_ELE_3,1082.29,1,0.0,FREESHIP,1082.29,1082.29,3,4560.45,0.0,4560.45,497.09,5082.54
O0001521,C00819,2024-07-14,Cairo,Male,Marketplace,iOS,Card,Standard,25,0.123,Delivered,P00152,Fashion,Brand_GRO_3,420.39,2,34.97,VIP20,840.78,805.81,2,5158.2,594.79,4563.41,561.3,5149.71
O0000940,C00984,2024-05-01,Tanta,Male,Paid Search,iOS,Card,Standard,25,0.16,Delivered,P00096,Fashion,Brand_GRO_3,504.69,2,0.0,,1009.38,1009.38,5,6885.25,0.0,6885.25,1101.64,8011.89
O0003280,C00861,2025-02-24,Zagazig,Male,Organic,Android,Wallet,Standard,25,0.154,Delivered,P00069,Electronics,Brand_TOY_2,795.15,3,951.6700000000001,VIP20,2385.45,1433.78,4,6657.53,1150.74,5506.79,848.05,6379.84
O0000141,C00623,2024-01-21,Luxor,Female,Organic,Android,Bank Transfer,Standard,25,0.148,Delivered,P00125,Garden,Brand_GAR_3,1178.28,1,0.0,,1178.28,1178.28,4,3902.76,0.0,3902.76,577.61,4505.37
O0003392,C00601,2025-03-09,Tanta,Female,Email,Android,Card,Standard,25,0.123,Delivered,P00188,Sports,Brand_HOM_3,1258.61,3,437.9,WELCOME10,3775.83,3337.93,5,11349.59,1086.23,10263.36,1262.39,11550.75
O0002992,C00185,2025-01-20,Mansoura,Female,Social,Android,Cash,Pickup,0,0.142,Delivered,P00204,Automotive,Brand_TOY_3,96.45,1,13.97,RAMADAN15,96.45,82.48,4,7279.45,1120.69,6158.76,874.54,7033.3
O0001875,C00877,2024-08-27,Zagazig,Male,Paid Search,Web,Bank Transfer,Standard,25,0.134,Delivered,P00087,Home,Brand_FAS_2,589.93,2,0.0,,1179.86,1179.86,5,10920.13,0.0,10920.13,1463.3,12408.43
O0004021,C00077,2025-06-02,Zagazig,Male,Organic,Android,Card,Express,55,0.113,Delivered,P00078,Beauty,Brand_BOO_1,1207.0,3,0.0,,3621.0,3621.0,3,5913.59,52.07,5861.52,662.35,6578.87
O0004951,C00670,2025-10-10,Zagazig,Female,Social,Web,Card,Express,55,0.16,Delivered,P00134,Toys,Brand_BOO_1,867.2,2,0.0,,1734.4,1734.4,5,7179.44,0.0,7179.44,1148.71,8383.15
O0004279,C00868,2025-07-13,Cairo,Female,Marketplace,Android,Cash,Standard,25,0.148,Delivered,P00053,Sports,Brand_HOM_3,99.01,2,0.0,,198.02,198.02,3,3902.61,0.0,3902.61,577.59,4505.2
O0000146,C01186,2024-01-21,Giza,Female,Social,Android,Cash,Standard,25,0.12,Delivered,P00170,Electronics,Brand_HOM_3,1278.79,1,0.0,,1278.79,1278.79,3,2583.77,0.0,2583.77,310.05,2918.82
O0005870,C00342,2026-02-12,Ismailia,Male,Organic,Android,Bank Transfer,Standard,25,0.16,Processing,P00085,Grocery,Brand_TOY_2,1289.21,1,0.0,FREESHIP,1289.21,1289.21,5,5846.14,0.0,5846.14,935.38,6806.52
O0003045,C00078,2025-01-26,Mansoura,Female,Email,Android,Card,Pickup,0,0.112,Delivered,P00016,Office,Brand_AUT_2,1210.45,1,0.0,,1210.45,1210.45,5,6603.07,0.0,6603.07,739.54,7342.61
O0001982,C00370,2024-09-10,Port Said,Male,Social,Android,Card,Standard,25,0.133,Canceled,P00070,Books,Brand_BOO_3,170.47,3,0.0,,511.41,511.41,2,1771.62,0.0,1771.62,235.63,2032.25
O0001248,C00704,2024-06-06,Cairo,Female,Organic,Web,Wallet,Standard,25,0.109,Delivered,P00199,Sports,Brand_FAS_2,313.34,1,0.0,,313.34,313.34,5,5733.84,0.0,5733.84,624.99,6383.83
O0004210,C00661,2025-07-02,Mansoura,Male,Organic,Android,Wallet,Standard,25,0.103,Delivered,P00197,Sports,Brand_PET_2,231.67,3,0.0,,695.01,695.01,1,695.01,0.0,695.01,71.59,791.6
O0000662,C01128,2024-03-27,Mansoura,Female,Paid Search,Android,Cash,Standard,25,0.114,Delivered,P00126,Toys,Brand_FAS_1,1196.77,1,0.0,,1196.77,1196.77,2,1248.07,0.0,1248.07,142.28,1415.35
O0000335,C00297,2024-02-15,Giza,Female,Paid Search,Android,Card,Express,55,0.108,Processing,P00110,Automotive,Brand_TOY_2,446.47,3,0.0,,1339.41,1339.41,4,7240.85,0.0,7240.85,782.01,8077.86
O0001110,C00286,2024-05-22,Luxor,Female,Paid Search,iOS,Bank Transfer,Standard,25,0.125,Delivered,P00014,Office,Brand_OFF_1,902.14,2,0.0,,1804.28,1804.28,4,5097.98,0.0,5097.98,637.25,5760.23
O0003787,C00537,2025-05-01,Aswan,Female,Organic,Android,Card,Standard,25,0.121,Delivered,P00166,Office,Brand_HOM_2,1480.21,1,0.0,,1480.21,1480.21,2,2171.98,0.0,2171.98,262.81,2459.79
O0001666,C00969,2024-08-01,Cairo,Male,Paid Search,iOS,Cash,Standard,25,0.147,Delivered,P00056,Electronics,Brand_BOO_3,602.57,1,0.0,,602.57,602.57,5,9149.72,0.0,9149.72,1345.01,10519.73
O0000534,C00398,2024-03-12,Giza,Male,Paid Search,Android,Card,Standard,25,0.107,Delivered,P00115,Toys,Brand_BOO_2,215.51,1,0.0,,215.51,215.51,4,2953.65,0.0,2953.65,316.04,3294.69
O0003256,C00429,2025-02-21,Tanta,Female,Email,Android,Card,Standard,25,0.136,Delivered,P00088,Fashion,Brand_TOY_2,966.55,2,330.45,BUNDLE5,1933.1,1602.65,3,7820.61,1219.02,6601.59,897.82,7524.41
O0001624,C00180,2024-07-26,Suez,Male,Social,Web,Card,Pickup,0,0.11,Delivered,P00058,Home,Brand_OFF_2,766.7,3,0.0,,2300.1,2300.1,5,10407.18,0.0,10407.18,1144.79,11551.97
O0000044,C00948,2024-01-06,Luxor,Female,Organic,Android,Card,Pickup,0,0.116,Delivered,P00073,Books,Brand_PET_2,1388.77,2,101.85,BUNDLE5,2777.54,2675.69,4,9322.22,1039.27,8282.95,960.82,9243.77
O0003530,C00205,2025-03-27,Mansoura,Male,Organic,Android,Card,Standard,25,0.155,Delivered,P00150,Electronics,Brand_OFF_1,1349.58,2,0.0,,2699.16,2699.16,5,6682.82,0.0,6682.82,1035.84,7743.66
O0000126,C00001,2024-01-19,Ismailia,Female,Email,iOS,Cash,Express,55,0.157,Delivered,P00181,Pet,Brand_PET_3,466.85,3,118.53,RAMADAN15,1400.55,1282.02,5,9712.67,893.14,8819.53,1384.67,10259.2
O0003615,C00501,2025-04-08,Luxor,Male,Organic,Android,Cash,Standard,25,0.135,Delivered,P00120,Home,Brand_PET_2,1405.19,3,0.0,,4215.57,4215.57,5,8718.99,0.0,8718.99,1177.06,9921.05
O0002207,C00821,2024-10-06,Alexandria,Female,Social,Android,Cash,Standard,25,0.152,Delivered,P00207,Office,Brand_GAR_2,373.06,3,0.0,,1119.18,1119.18,5,6666.01,128.32,6537.69,993.73,7556.42
O0001506,C00663,2024-07-12,Ismailia,Other,Email,Android,Card,Express,55,0.139,Delivered,P00006,Garden,Brand_FAS_3,1388.72,2,0.0,,2777.44,2777.44,4,6276.31,0.0,6276.31,872.41,7203.72
O0003618,C00124,2025-04-09,Tanta,Female,Paid Search,Web,Wallet,Pickup,0,0.117,Delivered,P00072,Beauty,Brand_FAS_1,96.9,3,0.0,,290.7,290.7,5,7328.2,285.12,7043.08,824.04,7867.12
O0005866,C01168,2026-02-11,Aswan,Female,Organic,iOS,Cash,Standard,25,0.141,Delivered,P00124,Books,Brand_TOY_1,898.65,1,156.22,VIP20,898.65,742.43,3,5625.85,459.11,5166.74,728.51,5920.25
O0005411,C00827,2025-12-13,Zagazig,Female,Paid Search,Android,Card,Standard,25,0.121,Returned,P00148,Beauty,Brand_FAS_3,1013.42,3,0.0,,3040.26,3040.26,5,11472.03,0.0,11472.03,1388.12,12885.15
O0005627,C00377,2026-01-09,Port Said,Female,Organic,Web,Cash,Standard,25,0.117,Delivered,P00073,Books,Brand_PET_2,1388.77,2,0.0,,2777.54,2777.54,5,7671.82,0.0,7671.82,897.6,8594.42
O0004533,C00970,2025-08-14,Ismailia,Male,Marketplace,Android,Cash,Standard,25,0.147,Delivered,P00007,Home,Brand_OFF_3,56.79,1,0.0,,56.79,56.79,2,951.68,0.0,951.68,139.9,1116.58
O0004130,C01050,2025-06-19,Aswan,Female,Email,Android,Bank Transfer,Standard,25,0.151,Delivered,P00027,Sports,Brand_OFF_1,912.6,1,0.0,,912.6,912.6,3,1744.62,0.0,1744.62,263.44,2033.06
O0003634,C00723,2025-04-10,Luxor,Male,Marketplace,iOS,Card,Standard,25,0.106,Delivered,P00041,Home,Brand_OFF_2,236.34,2,0.0,,472.68,472.68,1,472.68,0.0,472.68,50.1,547.78
O0005672,C00873,2026-01-14,Cairo,Male,Social,Web,Wallet,Express,55,0.157,Delivered,P00097,Beauty,Brand_AUT_3,581.61,3,0.0,,1744.83,1744.83,5,6358.22,0.0,6358.22,998.24,7411.46
O0003357,C01139,2025-03-04,Alexandria,Female,Organic,Android,Wallet,Standard,25,0.119,Delivered,P00018,Home,Brand_BOO_1,1181.45,2,0.0,,2362.9,2362.9,5,8218.26,0.0,8218.26,977.97,9221.23
O0002637,C00487,2024-12-05,Mansoura,Male,Paid Search,iOS,Card,Express,55,0.156,Delivered,P00072,Beauty,Brand_FAS_1,96.9,1,0.0,,96.9,96.9,5,6436.67,0.0,6436.67,1004.12,7495.79
O0000154,C00732,2024-01-22,Luxor,Female,Paid Search,iOS,Bank Transfer,Standard,25,0.157,Canceled,P00118,Home,Brand_FAS_3,1094.06,2,0.0,,2188.12,2188.12,3,7666.06,0.0,7666.06,1203.57,8894.63
O0005038,C00802,2025-10-22,Cairo,Female,Social,Web,Card,Standard,25,0.105,Delivered,P00218,Home,Brand_PET_1,766.71,2,0.0,,1533.42,1533.42,3,2632.54,73.32,2559.22,268.72,2852.94
O0002705,C00906,2024-12-14,Port Said,Male,Email,Android,Wallet,Standard,25,0.156,Processing,P00056,Electronics,Brand_BOO_3,602.57,3,0.0,FREESHIP,1807.71,1807.71,4,3019.82,0.0,3019.82,471.09,3515.91
O0000409,C00527,2024-02-24,Luxor,Male,Marketplace,Android,Wallet,Standard,25,0.108,Delivered,P00162,Grocery,Brand_PET_1,1405.49,1,0.0,,1405.49,1405.49,5,5499.43,0.0,5499.43,593.94,6118.37
O0005590,C00423,2026-01-04,Giza,Female,Referral,iOS,,Pickup,0,0.136,Delivered,P00066,Fashion,Brand_PET_1,636.07,3,312.88,VIP20,1908.21,1595.33,3,6483.81,721.5,5762.31,783.67,6545.98
O0003720,C00112,2025-04-23,Mansoura,Male,Paid Search,Web,Card,Pickup,0,0.143,Delivered,P00078,Beauty,Brand_BOO_1,1207.0,3,467.38,RAMADAN15,3621.0,3153.62,2,4030.78,538.31,3492.47,499.42,3991.89
O0001431,C00065,2024-07-03,Giza,Male,Marketplace,Web,Wallet,Express,55,0.141,Delivered,P00023,Beauty,Brand_HOM_1,364.31,2,0.0,,728.62,728.62,5,8985.04,0.0,8985.04,1266.89,10306.93
O0005322,C00664,2025-11-27,Mansoura,Female,Email,Web,Card,Standard,25,0.102,Delivered,P00076,Books,Brand_TOY_1,1355.93,2,294.75,WELCOME10,2711.86,2417.11,4,4352.6,495.55,3857.05,393.42,4275.47
O0000577,C00677,2024-03-17,Giza,Female,Organic,Android,Cash,Pickup,0,0.117,Delivered,P00157,Home,Brand_AUT_3,1405.47,2,0.0,,2810.94,2810.94,4,8129.59,0.0,8129.59,951.16,9080.75
O0003895,C00238,2025-05-17,Mansoura,Female,Email,Web,Cash,Standard,25,0.138,Delivered,P00046,Pet,Brand_TOY_3,264.99,3,0.0,,794.97,794.97,5,2468.78,0.0,2468.78,340.69,2834.47
O0005465,C00675,2025-12-21,Tanta,Male,Organic,Android,Card,Standard,25,0.106,Delivered,P00150,Electronics,Brand_OFF_1,1349.58,1,0.0,,1349.58,1349.58,5,4157.69,0.0,4157.69,440.72,4623.41
O0001481,C00221,2024-07-09,Tanta,Female,Organic,Web,Card,Standard,25,0.124,Delivered,P00049,Automotive,Brand_GRO_2,190.93,2,0.0,,381.86,381.86,2,3704.78,0.0,3704.78,459.39,4189.17
O0003143,C00735,2025-02-09,Ismailia,Female,Organic,Web,Card,Standard,25,0.154,Delivered,P00039,Fashion,Brand_BEA_1,118.51,3,52.34,RAMADAN15,355.53,303.19,4,6745.58,1021.08,5724.5,881.57,6631.07
O0001648,C00981,2024-07-29,Cairo,Female,Organic,Web,Card,Express,55,0.145,Returned,P00062,Automotive,Brand_BOO_3,288.62,3,0.0,,865.86,865.86,2,1165.48,0.0,1165.48,168.99,1389.47
O0002706,C00330,2024-12-14,Giza,Male,Organic,iOS,Wallet,Standard,25,0.158,Canceled,P00171,Home,Brand_AUT_3,962.87,1,83.29,WELCOME10,962.87,879.58,4,2154.06,280.68,1873.38,295.99,2194.37
O0002180,C00661,2024-10-03,Giza,Male,Organic,Web,Card,Standard,25,0.128,Delivered,P00177,Automotive,Brand_ELE_2,1241.59,3,0.0,,3724.77,3724.77,2,5107.81,0.0,5107.81,653.8,5786.61
O0001212,C00312,2024-06-03,Zagazig,Male,Email,Android,Cash,Standard,25,0.159,Delivered,P00206,Fashion,Brand_BEA_2,1206.19,3,0.0,,3618.57,3618.57,4,5617.21,0.0,5617.21,893.14,6535.35
O0005084,C00648,2025-10-28,Ismailia,Female,Organic,Web,Card,Standard,25,0.128,Canceled,P00051,Office,Brand_FAS_2,101.99,2,0.0,,203.98,203.98,5,4301.07,0.0,4301.07,550.54,4876.61
O0003977,C00776,2025-05-28,Ismailia,Female,Paid Search,iOS,Bank Transfer,Standard,25,0.115,Delivered,P00007,Home,Brand_OFF_3,56.79,3,0.0,FREESHIP,170.37,170.37,2,4386.78,0.0,4386.78,504.48,4916.26
O0002175,C01161,2024-10-02,Aswan,Female,Paid Search,Web,Wallet,Express,55,0.137,Canceled,P00142,Beauty,Brand_GAR_3,197.21,2,0.0,,394.42,394.42,4,6924.29,0.0,6924.29,948.63,7927.92
O0001277,C00071,2024-06-11,Tanta,Female,Social,iOS,Card,Pickup,0,0.145,Delivered,P00119,Beauty,Brand_BEA_2,145.05,3,72.59,WELCOME10,435.15,362.56,4,8571.4,927.44,7643.96,1108.37,8752.33
O0001489,C00588,2024-07-11,Alexandria,Female,Organic,Android,Cash,Standard,25,0.139,Returned,P00018,Home,Brand_BOO_1,1181.45,1,0.0,,1181.45,1181.45,4,5133.26,0.0,5133.26,713.52,5871.78
O0001250,C00143,2024-06-07,Tanta,,Referral,Web,Cash,Standard,25,0.113,Delivered,P00059,Automotive,Brand_ELE_3,1315.01,3,0.0,,3945.03,3945.03,4,10986.11,0.0,10986.11,1241.43,12252.54
O0000468,C00416,2024-03-02,Tanta,Female,Organic,iOS,Card,Standard,25,0.101,Delivered,P00048,Garden,Brand_SPO_1,247.35,2,0.0,,494.7,494.7,4,4474.6,0.0,4474.6,451.93,4951.53
O0002872,C00666,2025-01-03,Giza,Female,Organic,Tablet,Wallet,Express,55,0.142,Delivered,P00146,Garden,Brand_TOY_1,639.54,3,0.0,FREESHIP,1918.62,1918.62,5,8325.02,0.0,8325.02,1182.15,9562.17
O0003538,C00088,2025-03-28,Aswan,Female,Email,Android,Card,Standard,25,0.145,Delivered,P00138,Electronics,Brand_GAR_3,1202.88,3,0.0,,3608.64,3608.64,2,7229.64,0.0,7229.64,1048.3,8302.94
O0004742,C00617,2025-09-09,Port Said,Female,Referral,Android,Card,Pickup,0,0.114,Delivered,P00030,Books,Brand_ELE_2,650.31,3,0.0,,1950.93,1950.93,5,7390.69,0.0,7390.69,842.54,8233.23
O0002422,C01014,2024-11-06,Port Said,,Email,Android,Cash,Standard,25,0.16,Delivered,P00198,Home,Brand_HOM_2,1169.62,1,0.0,,1169.62,1169.62,3,6264.91,0.0,6264.91,1002.39,7292.3
O0001931,C01087,2024-09-04,Luxor,Male,Paid Search,Android,Cash,Standard,25,0.114,Canceled,P00017,Toys,Brand_GRO_3,711.72,3,343.41,RAMADAN15,2135.16,1791.75,4,6826.42,832.32,5994.1,683.33,6702.43
O0002988,C00302,2025-01-19,Giza,Female,Marketplace,Android,Cash,Standard,25,0.141,Delivered,P00220,Garden,Brand_SPO_3,952.42,3,0.0,,2857.26,2857.26,5,11520.75,0.0,11520.75,1624.43,13170.18
O0000180,C00582,2024-01-26,Cairo,Female,Organic,Android,Card,Standard,25,0.104,Delivered,P00085,Grocery,Brand_TOY_2,1289.21,1,0.0,,1289.21,1289.21,5,6211.86,0.0,6211.86,646.03,6882.89
O0002689,C00478,2024-12-12,Alexandria,Male,Marketplace,Android,Cash,Express,55,0.16,Delivered,P00181,Pet,Brand_PET_3,466.85,1,0.0,,466.85,466.85,4,5575.53,0.0,5575.53,892.08,6522.61
O0004954,C00958,2025-10-11,Suez,Female,Social,iOS,Card,Standard,25,0.124,Delivered,P00041,Home,Brand_OFF_2,236.34,2,0.0,,472.68,472.68,4,9353.01,0.0,9353.01,1159.77,10537.78
O0005226,C01019,2025-11-14,Zagazig,Female,Email,Android,Wallet,Standard,25,0.145,Delivered,P00191,Automotive,Brand_BEA_1,1005.21,3,0.0,,3015.63,3015.63,4,8922.16,0.0,8922.16,1293.71,10240.87
O0003065,C00203,2025-01-29,Suez,Female,Social,Android,Card,Standard,25,0.135,Delivered,P00185,Books,Brand_BOO_3,1495.61,1,0.0,FREESHIP,1495.61,1495.61,4,7584.94,0.0,7584.94,1023.97,8633.91
O0005160,C01139,2025-11-05,Luxor,Female,Social,Web,Bank Transfer,Express,55,0.157,Delivered,P00020,Books,Brand_GRO_2,181.53,3,57.0,WELCOME10,544.59,487.59,3,2457.74,348.52,2109.22,331.15,2495.37
O0001378,C00959,2024-06-25,Port Said,Female,Organic,iOS,Cash,Standard,25,0.16,Delivered,P00093,Garden,Brand_HOM_2,364.2,1,0.0,,364.2,364.2,3,2694.31,0.0,2694.31,431.09,3150.4
O0001381,C00766,2024-06-26,Zagazig,Other,Organic,Android,Card,Standard,25,0.153,Delivered,P00020,Books,Brand_GRO_2,181.53,3,0.0,,544.59,544.59,1,544.59,0.0,544.59,83.32,652.91
O0003442,C01190,2025-03-16,Tanta,Female,Social,Web,Wallet,Pickup,0,0.14,Delivered,P00101,Office,Brand_FAS_3,1376.2,1,0.0,FREESHIP,1376.2,1376.2,1,1376.2,0.0,1376.2,192.67,1568.87
O0004276,C00813,2025-07-12,Alexandria,Male,Organic,Android,Card,Standard,25,0.121,Canceled,P00009,Beauty,Brand_TOY_2,958.28,3,0.0,,2874.84,2874.84,4,7054.87,0.0,7054.87,853.64,7933.51
O0000449,C00471,2024-02-28,Zagazig,Male,Marketplace,iOS,Card,Standard,25,0.13,Returned,P00161,Pet,Brand_ELE_1,838.43,1,0.0,,838.43,838.43,2,3649.41,0.0,3649.41,474.42,4148.83
O0005690,C01007,2026-01-16,Suez,Male,Organic,Android,Cash,Standard,25,0.118,Delivered,P00098,Automotive,Brand_AUT_3,1034.9,1,168.08,WELCOME10,1034.9,866.82,5,6791.98,990.74,5801.24,684.55,6510.79
O0001613,C00550,2024-07-24,Giza,Female,Referral,Web,Card,Standard,25,0.136,Processing,P00094,Sports,Brand_FAS_2,563.92,2,0.0,,1127.84,1127.84,2,2288.24,0.0,2288.24,311.2,2624.44
O0004947,C00663,2025-10-10,Luxor,Female,Marketplace,Web,Card,Standard,25,0.123,Delivered,P00092,Office,Brand_AUT_1,637.0,1,121.25,RAMADAN15,637.0,515.75,5,6105.31,883.2,5222.11,642.32,5889.43
O0000452,C00504,2024-02-29,Aswan,Female,Social,Web,Card,Standard,25,0.124,Returned,P00181,Pet,Brand_PET_3,466.85,3,0.0,,1400.55,1400.55,5,9770.25,0.0,9770.25,1211.51,11006.76
O0003164,C01008,2025-02-12,Alexandria,Male,Social,iOS,Card,Standard,25,0.146,Delivered,P00136,Fashion,Brand_PET_3,793.5,3,0.0,,2380.5,2380.5,3,7832.28,0.0,7832.28,1143.51,9000.79
O0001069,C00695,2024-05-17,Mansoura,Male,Social,Web,Bank Transfer,Standard,25,0.105,Delivered,P00053,Sports,Brand_HOM_3,99.01,2,0.0,,198.02,198.02,4,3877.98,0.0,3877.98,407.19,4310.17
O0002511,C00460,2024-11-18,Mansoura,Female,Marketplace,Android,Cash,Standard,25,0.159,Returned,P00178,Home,Brand_BEA_2,457.13,1,16.61,RAMADAN15,457.13,440.52,3,1101.29,74.99,1026.3,163.18,1214.48
O0003545,C00170,2025-03-29,Luxor,Male,Email,Tablet,Cash,Standard,25,0.157,Delivered,P00206,Fashion,Brand_BEA_2,1206.19,2,207.86,RAMADAN15,2412.38,2204.52,4,4879.1,477.87,4401.23,690.99,5117.22
O0001719,C00359,2024-08-08,Tanta,Male,Marketplace,Android,Wallet,Standard,25,0.151,Delivered,P00194,Sports,Brand_HOM_2,1347.61,1,0.0,,1347.61,1347.61,4,8633.85,0.0,8633.85,1303.71,9962.56
O0002470,C00793,2024-11-12,Suez,Female,Marketplace,Web,Cash,Express,55,0.1,Delivered,P00116,Toys,Brand_OFF_3,929.28,3,555.56,WELCOME10,2787.84,2232.28,4,6228.41,1049.23,5179.18,517.92,5752.1
O0001534,C00229,2024-07-15,Suez,Male,Organic,Android,Card,Standard,25,0.132,Delivered,P00116,Toys,Brand_OFF_3,929.28,3,0.0,,2787.84,2787.84,3,5557.45,0.0,5557.45,733.58,6316.03
O0001760,C00477,2024-08-14,Mansoura,Male,Marketplace,Android,Wallet,Express,55,0.132,Delivered,P00168,Beauty,Brand_OFF_3,1427.77,3,538.42,VIP20,4283.31,3744.89,4,9848.39,1521.54,8326.85,1099.14,9480.99
O0003052,C00012,2025-01-27,Luxor,Male,Email,Android,Cash,Standard,25,0.143,Delivered,P00147,Electronics,Brand_BOO_2,1166.0,2,0.0,FREESHIP,2332.0,2332.0,5,7794.36,0.0,7794.36,1114.59,8933.95
O0004973,C00601,2025-10-14,Alexandria,Male,Paid Search,Web,Wallet,Standard,25,0.159,Canceled,P00111,Fashion,Brand_TOY_2,1107.64,1,0.0,,1107.64,1107.64,3,4958.28,0.0,4958.28,788.37,5771.65
O0002601,C00707,2024-11-29,Suez,Male,Organic,Android,Cash,Express,55,0.156,Delivered,P00212,Automotive,Brand_AUT_3,1162.72,3,0.0,,3488.16,3488.16,3,6163.73,0.0,6163.73,961.54,7180.27
O0005767,C00334,2026-01-28,Mansoura,Female,Organic,Android,Card,Standard,25,0.104,Delivered,P00064,Pet,Brand_BOO_3,389.09,2,0.0,,778.18,778.18,5,6220.87,0.0,6220.87,646.97,6892.84
O0001287,C00129,2024-06-12,Port Said,Female,Marketplace,Android,Card,Standard,25,0.107,Delivered,P00088,Fashion,Brand_TOY_2,966.55,1,0.0,,966.55,966.55,3,2034.57,0.0,2034.57,217.7,2277.27
O0000900,C00306,2024-04-27,Ismailia,Female,Organic,Android,Cash,Standard,25,0.137,Delivered,P00064,Pet,Brand_BOO_3,389.09,3,170.04,RAMADAN15,1167.27,997.23,4,6436.03,659.91,5776.12,791.33,6592.45
O0001193,C00788,2024-06-01,Giza,,Organic,Android,Card,Pickup,0,0.117,Delivered,P00028,Office,Brand_SPO_3,630.61,1,0.0,,630.61,630.61,5,5968.93,0.0,5968.93,698.36,6667.29
O0001889,C00127,2024-08-29,Suez,Female,Organic,Android,Card,Standard,25,0.11,Delivered,P00054,Books,Brand_PET_2,894.89,2,0.0,,1789.78,1789.78,1,1789.78,0.0,1789.78,196.88,2011.66
O0003855,C00467,2025-05-09,Mansoura,Male,Organic,Web,Cash,Express,55,0.148,Delivered,P00060,Automotive,Brand_ELE_3,1279.67,1,0.0,,1279.67,1279.67,5,11061.31,134.59,10926.72,1617.15,12598.87
O0001117,C00862,2024-05-23,Port Said,Male,Organic,iOS,,Express,55,0.119,Delivered,P00024,Pet,Brand_GRO_3,805.54,1,0.0,,805.54,805.54,4,10343.56,0.0,10343.56,1230.88,11629.44
O0001293,C00357,2024-06-13,Giza,Female,Social,Android,Card,Standard,25,0.123,Delivered,P00072,Beauty,Brand_FAS_1,96.9,1,0.0,,96.9,96.9,2,3964.53,0.0,3964.53,487.64,4477.17
O0002155,C01038,2024-09-29,Suez,Male,Marketplace,Web,Card,Standard,25,0.119,Delivered,P00182,Home,Brand_OFF_1,1379.29,3,0.0,,4137.87,4137.87,5,10562.18,0.0,10562.18,1256.9,11844.08
O0002537,C00527,2024-11-21,Ismailia,Male,Social,Web,Card,Pickup,0,0.129,Delivered,P00083,Home,Brand_ELE_1,813.38,2,0.0,,1626.76,1626.76,5,6968.65,0.0,6968.65,898.96,7867.61
O0000306,C00968,2024-02-12,Tanta,Female,Organic,Web,Card,Express,55,0.156,Delivered,P00124,Books,Brand_TOY_1,898.65,3,0.0,,2695.95,2695.95,3,7096.2,0.0,7096.2,1107.01,8258.21
O0000005,C00057,2024-01-01,Ismailia,Female,Marketplace,Web,Card,Express,55,0.125,Delivered,P00022,Sports,Brand_GRO_1,1199.29,1,0.0,,1199.29,1199.29,4,7997.1,0.0,7997.1,999.64,9051.74
O0000901,C00615,2024-04-27,Mansoura,Female,Social,Android,Cash,Standard,25,0.132,Canceled,P00030,Books,Brand_ELE_2,650.31,1,128.43,VIP20,650.31,521.88,5,4180.89,357.01,3823.88,504.75,4353.63
O0001206,C00163,2024-06-02,Cairo,Male,Paid Search,Tablet,Card,Express,55,0.12,Delivered,P00055,Books,Brand_BOO_1,1027.46,1,0.0,,1027.46,1027.46,5,6499.24,0.0,6499.24,779.91,7334.15
O0005163,C00621,2025-11-06,,Female,Organic,Tablet,Cash,Standard,25,0.123,Delivered,P00178,Home,Brand_BEA_2,457.13,2,0.0,,914.26,914.26,4,4446.53,0.0,4446.53,546.92,5018.45
O0000350,C00724,2024-02-17,Zagazig,Female,Email,Web,Cash,Express,55,0.156,Delivered,P00137,Grocery,Brand_HOM_3,1150.61,2,0.0,,2301.22,2301.22,4,5876.33,0.0,5876.33,916.71,6848.04
O0004924,C00033,2025-10-06,Port Said,Female,Organic,Android,Wallet,Standard,25,0.142,Delivered,P00083,Home,Brand_ELE_1,813.38,3,0.0,,2440.14,2440.14,4,5757.05,0.0,5757.05,817.5,6599.55
O0005544,C00900,2025-12-30,Tanta,Female,Paid Search,Android,Wallet,Pickup,0,0.101,Canceled,P00083,Home,Brand_ELE_1,813.38,1,139.64,VIP20,813.38,673.74,3,5188.22,491.55,4696.67,474.36,5171.03
O0002858,C00532,2025-01-01,Ismailia,Male,Paid Search,Web,Card,Standard,25,0.156,Returned,P00079,Toys,Brand_FAS_2,1173.63,1,76.87,VIP20,1173.63,1096.76,3,4078.47,379.28,3699.19,577.07,4301.26
O0003829,C00936,2025-05-05,Suez,Male,Social,Web,Card,Express,55,0.159,Delivered,P00164,Sports,Brand_BEA_3,729.47,2,0.0,,1458.94,1458.94,1,1458.94,0.0,1458.94,231.97,1745.91
O0004036,C00776,2025-06-04,Port Said,Female,Email,Android,Card,Standard,25,0.125,Delivered,P00076,Books,Brand_TOY_1,1355.93,1,68.59,VIP20,1355.93,1287.34,1,1355.93,68.59,1287.34,160.92,1473.26
